product_sku,action,quantity,created_at,reason
TA-SA-0748,OUT,2,2025-12-09 10:30:27,Sale - Order BILL-02631
SM-XI-0080,OUT,1,2025-12-09 10:30:27,Sale - Order BILL-02631
EA-JA-0593,OUT,1,2025-12-09 13:57:53,Sale - Order BILL-01434
HE-PH-0242,OUT,3,2025-12-09 13:57:53,Sale - Order BILL-01434
MO-RA-0030,OUT,3,2025-12-09 13:57:53,Sale - Order BILL-01434
PR-BR-0452,OUT,3,2025-12-09 16:47:39,Sale - Order BILL-02262
CA-FU-0234,OUT,1,2025-12-09 16:47:39,Sale - Order BILL-02262
SM-MO-0245,OUT,2,2025-12-09 16:47:39,Sale - Order BILL-02262
TA-AP-0180,OUT,1,2025-12-09 22:33:25,Sale - Order BILL-05436
GA-SO-0512,OUT,1,2025-12-09 22:33:25,Sale - Order BILL-05436
TA-MI-0762,OUT,1,2025-12-10 13:19:43,Sale - Order BILL-05289
CA-AM-0064,OUT,2,2025-12-10 13:19:43,Sale - Order BILL-05289
EA-AP-0221,OUT,1,2025-12-10 14:45:46,Sale - Order BILL-00233
RO-CI-0745,OUT,3,2025-12-10 14:45:46,Sale - Order BILL-00233
GA-MI-0425,OUT,1,2025-12-10 14:45:46,Sale - Order BILL-00233
LA-DE-0392,OUT,1,2025-12-10 15:48:03,Sale - Order BILL-02785
TA-RE-0619,IN,116,2025-12-10 16:38:34,Purchase Order PO-00123
ME-SO-0247,OUT,1,2025-12-10 19:31:00,Sale - Order BILL-03127
WE-MI-0132,OUT,2,2025-12-10 19:31:00,Sale - Order BILL-03127
SP-BO-0353,OUT,2,2025-12-10 21:47:03,Sale - Order BILL-07425
GA-SO-0375,IN,51,2025-12-10 22:55:40,Purchase Order PO-00495
CA-PA-0704,OUT,1,2025-12-10 23:20:58,Sale - Order BILL-09952
MO-DE-0559,OUT,1,2025-12-11 01:03:26,Sale - Order BILL-01272
ME-SA-0781,OUT,1,2025-12-11 03:11:01,Sale - Order BILL-06688
SM-FI-0423,OUT,2,2025-12-11 03:11:01,Sale - Order BILL-06688
PR-XE-0181,OUT,3,2025-12-11 04:52:29,Sale - Order BILL-09661
LA-DE-0264,OUT,3,2025-12-11 04:52:29,Sale - Order BILL-09661
SM-BO-0172,OUT,1,2025-12-11 04:52:29,Sale - Order BILL-09661
CH-ON-0780,OUT,1,2025-12-11 04:52:29,Sale - Order BILL-09661
MO-DE-0618,OUT,2,2025-12-11 05:41:52,Sale - Order BILL-09162
KE-DU-0510,OUT,2,2025-12-11 05:41:52,Sale - Order BILL-09162
EA-ON-0551,OUT,1,2025-12-11 05:41:52,Sale - Order BILL-09162
CH-AP-0640,OUT,1,2025-12-11 05:41:52,Sale - Order BILL-09162
PR-BR-0533,OUT,3,2025-12-11 10:49:44,Sale - Order BILL-00705
MO-HP-0213,OUT,3,2025-12-11 10:49:44,Sale - Order BILL-00705
MO-LG-0342,OUT,3,2025-12-11 11:16:09,Sale - Order BILL-05911
SP-HA-0597,OUT,1,2025-12-11 12:12:25,Sale - Order BILL-05492
CA-NI-0371,OUT,1,2025-12-11 12:12:25,Sale - Order BILL-05492
ME-SO-0429,OUT,1,2025-12-11 12:12:25,Sale - Order BILL-05492
WE-LO-0262,OUT,1,2025-12-11 12:12:25,Sale - Order BILL-05492
PR-BR-0051,IN,123,2025-12-11 14:41:14,Purchase Order PO-00883
SM-RE-0486,OUT,2,2025-12-11 17:06:37,Sale - Order BILL-04674
CH-BO-0524,OUT,2,2025-12-11 17:06:37,Sale - Order BILL-04674
CA-OL-0463,OUT,1,2025-12-11 18:56:12,Sale - Order BILL-03002
CA-BO-0400,OUT,1,2025-12-11 22:07:55,Sale - Order BILL-01635
PR-XE-0567,OUT,3,2025-12-11 22:07:55,Sale - Order BILL-01635
LA-HP-0199,OUT,1,2025-12-11 22:07:55,Sale - Order BILL-01635
SP-BO-0495,OUT,1,2025-12-11 22:07:55,Sale - Order BILL-01635
PO-ON-0540,OUT,3,2025-12-11 22:07:55,Sale - Order BILL-01635
TV-TC-0268,OUT,1,2025-12-12 00:29:03,Sale - Order BILL-02255
KE-CO-0354,OUT,1,2025-12-12 02:28:09,Sale - Order BILL-00929
CA-UG-0450,OUT,3,2025-12-12 02:28:09,Sale - Order BILL-00929
LA-MI-0171,OUT,2,2025-12-12 02:28:09,Sale - Order BILL-00929
PR-CA-0269,OUT,1,2025-12-12 07:05:57,Sale - Order BILL-08872
TV-ON-0433,OUT,1,2025-12-12 07:05:57,Sale - Order BILL-08872
LA-AC-0430,OUT,1,2025-12-12 07:05:57,Sale - Order BILL-08872
TV-TC-0335,OUT,2,2025-12-12 07:05:57,Sale - Order BILL-08872
PO-RE-0561,OUT,2,2025-12-12 11:48:56,Sale - Order BILL-09537
CH-BO-0596,OUT,3,2025-12-12 11:48:56,Sale - Order BILL-09537
CH-AN-0210,OUT,1,2025-12-12 11:48:56,Sale - Order BILL-09537
PR-BR-0051,OUT,2,2025-12-12 20:10:38,Sale - Order BILL-08808
ME-SO-0710,OUT,3,2025-12-12 21:16:21,Sale - Order BILL-05683
LA-DE-0665,OUT,1,2025-12-12 21:16:21,Sale - Order BILL-05683
ME-SA-0058,OUT,2,2025-12-12 21:16:21,Sale - Order BILL-05683
SM-AP-0254,OUT,1,2025-12-12 21:16:21,Sale - Order BILL-05683
PR-BR-0173,OUT,1,2025-12-12 21:16:21,Sale - Order BILL-05683
CA-AN-0686,OUT,1,2025-12-13 00:51:48,Sale - Order BILL-02943
CA-NI-0371,OUT,1,2025-12-13 02:02:56,Sale - Order BILL-06238
GA-SO-0538,OUT,3,2025-12-13 02:02:56,Sale - Order BILL-06238
WE-RA-0556,OUT,2,2025-12-13 02:02:56,Sale - Order BILL-06238
PR-BR-0482,OUT,3,2025-12-13 02:02:56,Sale - Order BILL-06238
WE-HP-0111,OUT,1,2025-12-13 02:02:56,Sale - Order BILL-06238
MO-AC-0757,OUT,2,2025-12-13 02:24:26,Sale - Order BILL-02021
PO-SY-0288,OUT,1,2025-12-13 02:24:26,Sale - Order BILL-02021
PO-SA-0506,OUT,1,2025-12-13 02:24:26,Sale - Order BILL-02021
CH-BE-0783,OUT,2,2025-12-13 05:24:05,Sale - Order BILL-09737
KE-HP-0178,OUT,3,2025-12-13 05:24:05,Sale - Order BILL-09737
PR-BR-0427,OUT,2,2025-12-13 05:24:05,Sale - Order BILL-09737
WE-LO-0105,OUT,2,2025-12-13 05:24:05,Sale - Order BILL-09737
TA-XI-0184,OUT,2,2025-12-13 06:53:45,Sale - Order BILL-01028
LA-AC-0679,OUT,3,2025-12-13 06:53:45,Sale - Order BILL-01028
KE-KE-0504,OUT,3,2025-12-13 06:53:45,Sale - Order BILL-01028
GA-MI-0190,OUT,1,2025-12-13 08:21:55,Sale - Order BILL-05697
SM-AP-0324,OUT,3,2025-12-13 08:21:55,Sale - Order BILL-05697
RO-AS-0333,OUT,3,2025-12-13 15:31:36,Sale - Order BILL-03567
SM-NO-0303,OUT,2,2025-12-13 15:31:36,Sale - Order BILL-03567
HE-PH-0242,OUT,2,2025-12-13 15:31:36,Sale - Order BILL-03567
TA-AP-0253,OUT,3,2025-12-13 15:31:36,Sale - Order BILL-03567
CA-PA-0744,OUT,1,2025-12-13 17:05:54,Sale - Order BILL-08754
KE-CO-0009,OUT,1,2025-12-13 20:37:26,Sale - Order BILL-02994
HE-JB-0517,OUT,1,2025-12-13 22:54:02,Sale - Order BILL-01409
ME-KI-0480,OUT,2,2025-12-13 22:54:02,Sale - Order BILL-01409
TV-XI-0318,OUT,3,2025-12-13 22:54:02,Sale - Order BILL-01409
TV-PA-0348,OUT,2,2025-12-14 06:53:28,Sale - Order BILL-01857
MO-LO-0196,OUT,1,2025-12-14 06:53:28,Sale - Order BILL-01857
EA-AN-0091,IN,172,2025-12-14 07:09:32,Purchase Order PO-00894
MO-ST-0218,OUT,3,2025-12-14 07:36:38,Sale - Order BILL-05426
WE-RA-0556,OUT,1,2025-12-14 07:36:38,Sale - Order BILL-05426
SM-GO-0403,OUT,3,2025-12-14 12:43:13,Sale - Order BILL-02512
TV-XI-0318,OUT,2,2025-12-14 12:43:13,Sale - Order BILL-02512
TV-ON-0433,OUT,2,2025-12-14 12:43:13,Sale - Order BILL-02512
CH-BO-0532,OUT,1,2025-12-14 17:01:39,Sale - Order BILL-04133
LA-AC-0679,OUT,2,2025-12-14 17:43:43,Sale - Order BILL-05368
HE-BO-0011,OUT,3,2025-12-15 00:51:38,Sale - Order BILL-03157
HE-PH-0629,OUT,3,2025-12-15 00:51:38,Sale - Order BILL-03157
EA-ON-0494,IN,191,2025-12-15 01:25:34,Purchase Order PO-00424
GA-SO-0110,OUT,1,2025-12-15 12:37:01,Sale - Order BILL-02483
CA-ON-0197,OUT,2,2025-12-15 12:37:01,Sale - Order BILL-02483
TV-SA-0572,OUT,3,2025-12-15 17:12:37,Sale - Order BILL-05329
SP-UL-0761,OUT,3,2025-12-15 17:12:37,Sale - Order BILL-05329
PR-BR-0699,OUT,1,2025-12-15 17:12:37,Sale - Order BILL-05329
EA-ON-0551,OUT,3,2025-12-15 17:30:12,Sale - Order BILL-07850
RO-TP-0800,OUT,2,2025-12-15 21:46:40,Sale - Order BILL-08869
EA-SA-0526,OUT,2,2025-12-16 01:36:21,Sale - Order BILL-05432
SM-AP-0175,OUT,3,2025-12-16 01:36:21,Sale - Order BILL-05432
GA-MI-0794,OUT,1,2025-12-16 02:28:13,Sale - Order BILL-04631
GA-SO-0033,OUT,2,2025-12-16 02:28:13,Sale - Order BILL-04631
TA-AM-0170,OUT,2,2025-12-16 02:28:13,Sale - Order BILL-04631
HE-JB-0140,OUT,2,2025-12-16 02:28:13,Sale - Order BILL-04631
ME-SA-0279,IN,19,2025-12-16 03:37:13,Purchase Order PO-00238
MO-ST-0788,OUT,2,2025-12-16 11:41:03,Sale - Order BILL-06034
CA-AN-0343,OUT,1,2025-12-16 11:41:03,Sale - Order BILL-06034
LA-DE-0677,OUT,1,2025-12-16 11:41:03,Sale - Order BILL-06034
CH-BE-0471,OUT,2,2025-12-16 11:41:03,Sale - Order BILL-06034
CH-AN-0191,OUT,3,2025-12-16 14:21:52,Sale - Order BILL-02092
RO-NE-0461,OUT,2,2025-12-16 14:21:52,Sale - Order BILL-02092
MO-BE-0085,OUT,1,2025-12-16 14:21:52,Sale - Order BILL-02092
CA-GO-0052,OUT,2,2025-12-16 14:21:52,Sale - Order BILL-02092
RO-NE-0692,OUT,3,2025-12-16 14:21:52,Sale - Order BILL-02092
PR-BR-0173,OUT,1,2025-12-16 16:04:26,Sale - Order BILL-03006
SM-RE-0486,OUT,1,2025-12-16 16:04:26,Sale - Order BILL-03006
MO-ST-0673,OUT,2,2025-12-16 16:04:26,Sale - Order BILL-03006
KE-ST-0474,OUT,1,2025-12-16 16:33:53,Sale - Order BILL-01380
CA-SO-0529,OUT,1,2025-12-16 16:33:53,Sale - Order BILL-01380
MO-BE-0284,OUT,3,2025-12-16 16:41:16,Sale - Order BILL-05247
RO-LI-0298,OUT,1,2025-12-16 16:41:16,Sale - Order BILL-05247
CA-NI-0569,OUT,1,2025-12-16 16:41:16,Sale - Order BILL-05247
ME-SO-0710,OUT,3,2025-12-17 03:52:33,Sale - Order BILL-04343
ME-SO-0041,OUT,3,2025-12-17 07:39:24,Sale - Order BILL-01771
CA-UG-0397,OUT,1,2025-12-17 11:42:16,Sale - Order BILL-06606
TA-SA-0499,OUT,1,2025-12-17 11:42:16,Sale - Order BILL-06606
SM-GO-0403,OUT,3,2025-12-17 11:42:16,Sale - Order BILL-06606
HE-BO-0627,OUT,2,2025-12-17 11:42:16,Sale - Order BILL-06606
MO-RA-0447,OUT,3,2025-12-17 12:17:26,Sale - Order BILL-07386
CH-SA-0137,OUT,1,2025-12-17 12:17:26,Sale - Order BILL-07386
TV-PA-0460,OUT,2,2025-12-17 16:36:17,Sale - Order BILL-00275
CA-GO-0289,OUT,2,2025-12-17 16:36:17,Sale - Order BILL-00275
GA-SO-0490,OUT,1,2025-12-17 20:43:28,Sale - Order BILL-00715
GA-NI-0320,OUT,2,2025-12-17 20:43:28,Sale - Order BILL-00715
EA-JA-0258,OUT,3,2025-12-17 20:43:28,Sale - Order BILL-00715
CA-NI-0634,OUT,3,2025-12-17 23:03:05,Sale - Order BILL-00950
LA-HP-0082,OUT,1,2025-12-18 00:11:05,Sale - Order BILL-07529
TA-AP-0005,OUT,1,2025-12-18 01:13:02,Sale - Order BILL-06497
SM-AP-0760,OUT,3,2025-12-18 01:13:02,Sale - Order BILL-06497
HE-PH-0242,OUT,1,2025-12-18 01:13:02,Sale - Order BILL-06497
RO-LI-0605,OUT,3,2025-12-18 02:30:07,Sale - Order BILL-08161
SP-SO-0404,OUT,2,2025-12-18 02:30:07,Sale - Order BILL-08161
KE-RA-0339,OUT,2,2025-12-18 07:51:25,Sale - Order BILL-07105
LA-DE-0580,OUT,2,2025-12-18 07:51:25,Sale - Order BILL-07105
SM-BO-0103,OUT,3,2025-12-18 07:51:25,Sale - Order BILL-07105
CA-UG-0323,OUT,2,2025-12-18 10:17:32,Sale - Order BILL-02450
KE-DU-0411,OUT,3,2025-12-18 10:17:32,Sale - Order BILL-02450
PO-ON-0540,OUT,2,2025-12-18 11:21:36,Sale - Order BILL-07486
SM-AP-0150,OUT,3,2025-12-18 16:32:46,Sale - Order BILL-05121
SM-MO-0245,OUT,1,2025-12-18 19:10:40,Sale - Order BILL-07936
TV-ON-0081,OUT,1,2025-12-18 20:06:24,Sale - Order BILL-03581
CA-BO-0451,OUT,3,2025-12-18 20:06:24,Sale - Order BILL-03581
EA-NO-0198,OUT,1,2025-12-18 21:47:09,Sale - Order BILL-05168
CH-AN-0210,OUT,3,2025-12-18 23:22:10,Sale - Order BILL-09582
MO-DE-0135,IN,91,2025-12-18 23:26:25,Purchase Order PO-00806
HE-JB-0003,OUT,2,2025-12-19 01:31:51,Sale - Order BILL-03840
GA-MI-0421,OUT,1,2025-12-19 03:22:58,Sale - Order BILL-09839
WE-MI-0756,OUT,1,2025-12-19 05:22:46,Sale - Order BILL-04003
KE-KE-0591,OUT,3,2025-12-19 09:50:46,Sale - Order BILL-01331
PO-RE-0561,OUT,1,2025-12-19 09:50:46,Sale - Order BILL-01331
EA-JA-0228,OUT,1,2025-12-19 09:50:46,Sale - Order BILL-01331
MO-AS-0045,OUT,1,2025-12-19 10:21:10,Sale - Order BILL-02660
MO-LG-0717,OUT,3,2025-12-19 10:21:10,Sale - Order BILL-02660
GA-MI-0031,OUT,1,2025-12-19 10:21:10,Sale - Order BILL-02660
GA-NI-0265,OUT,1,2025-12-19 19:18:12,Sale - Order BILL-05581
SM-ON-0797,OUT,2,2025-12-19 19:18:12,Sale - Order BILL-05581
MO-LO-0196,OUT,3,2025-12-19 19:18:12,Sale - Order BILL-05581
HE-JB-0140,OUT,3,2025-12-20 04:05:16,Sale - Order BILL-00745
LA-LG-0676,OUT,2,2025-12-20 04:05:16,Sale - Order BILL-00745
CA-OL-0370,OUT,1,2025-12-20 10:02:05,Sale - Order BILL-00686
GA-NI-0092,OUT,3,2025-12-20 10:02:05,Sale - Order BILL-00686
CA-OL-0176,OUT,1,2025-12-20 10:02:05,Sale - Order BILL-00686
MO-LO-0196,OUT,1,2025-12-20 10:02:05,Sale - Order BILL-00686
PO-RE-0029,OUT,2,2025-12-20 16:40:14,Sale - Order BILL-09116
PR-CA-0786,OUT,1,2025-12-20 16:40:14,Sale - Order BILL-09116
SP-UL-0761,OUT,3,2025-12-20 20:57:18,Sale - Order BILL-07808
TA-AP-0253,OUT,3,2025-12-20 20:57:18,Sale - Order BILL-07808
PO-ON-0535,OUT,3,2025-12-21 04:27:13,Sale - Order BILL-00625
GA-SO-0509,OUT,3,2025-12-21 04:27:13,Sale - Order BILL-00625
TA-RE-0102,OUT,3,2025-12-21 04:27:13,Sale - Order BILL-00625
TV-ON-0716,OUT,3,2025-12-21 04:27:13,Sale - Order BILL-00625
SM-SA-0511,OUT,1,2025-12-21 11:30:29,Sale - Order BILL-00958
WE-MI-0438,OUT,1,2025-12-21 15:15:39,Sale - Order BILL-03747
PR-EP-0119,OUT,2,2025-12-21 15:15:39,Sale - Order BILL-03747
ME-KI-0302,OUT,2,2025-12-21 15:15:39,Sale - Order BILL-03747
PR-XE-0709,OUT,3,2025-12-21 15:15:39,Sale - Order BILL-03747
KE-KE-0591,OUT,1,2025-12-22 02:52:48,Sale - Order BILL-01868
TA-AP-0253,OUT,3,2025-12-22 02:52:48,Sale - Order BILL-01868
RO-AS-0505,OUT,3,2025-12-22 07:58:52,Sale - Order BILL-09936
GA-NI-0644,OUT,2,2025-12-22 07:58:52,Sale - Order BILL-09936
PO-SA-0379,OUT,3,2025-12-22 07:58:52,Sale - Order BILL-09936
ME-SA-0781,OUT,3,2025-12-22 09:55:13,Sale - Order BILL-05738
LA-DE-0516,OUT,3,2025-12-22 13:24:31,Sale - Order BILL-02030
TV-XI-0695,OUT,1,2025-12-22 13:24:31,Sale - Order BILL-02030
TV-TC-0706,OUT,1,2025-12-22 15:53:11,Sale - Order BILL-06336
TA-MI-0762,OUT,2,2025-12-22 18:19:51,Sale - Order BILL-08467
EA-JA-0258,OUT,2,2025-12-22 18:52:15,Sale - Order BILL-07725
HE-SE-0188,OUT,1,2025-12-22 18:52:15,Sale - Order BILL-07725
CA-AN-0078,OUT,3,2025-12-22 18:52:15,Sale - Order BILL-07725
SM-ON-0412,OUT,1,2025-12-22 18:52:15,Sale - Order BILL-07725
MO-RA-0359,OUT,1,2025-12-22 21:33:58,Sale - Order BILL-02928
CA-AM-0047,OUT,1,2025-12-22 21:33:58,Sale - Order BILL-02928
SM-AM-0667,OUT,2,2025-12-23 05:12:48,Sale - Order BILL-02521
WE-HP-0775,OUT,1,2025-12-23 05:12:48,Sale - Order BILL-02521
PO-SY-0287,OUT,3,2025-12-23 05:12:48,Sale - Order BILL-02521
PO-AN-0791,OUT,3,2025-12-23 08:34:39,Sale - Order BILL-08086
ME-SO-0429,OUT,3,2025-12-23 08:34:39,Sale - Order BILL-08086
TA-MI-0750,OUT,1,2025-12-23 08:34:39,Sale - Order BILL-08086
EA-AP-0148,OUT,1,2025-12-23 10:39:10,Sale - Order BILL-08730
CH-BO-0532,OUT,2,2025-12-23 21:01:50,Sale - Order BILL-00419
LA-HP-0355,OUT,1,2025-12-24 02:03:59,Sale - Order BILL-02009
PO-SA-0685,OUT,2,2025-12-24 02:03:59,Sale - Order BILL-02009
HE-JB-0003,IN,121,2025-12-24 02:21:56,Purchase Order PO-00809
GA-MI-0421,OUT,1,2025-12-24 08:35:15,Sale - Order BILL-01506
KE-LO-0488,OUT,2,2025-12-24 08:35:15,Sale - Order BILL-01506
LA-HP-0199,OUT,2,2025-12-24 08:35:15,Sale - Order BILL-01506
PO-SA-0379,OUT,2,2025-12-24 08:35:15,Sale - Order BILL-01506
RO-TP-0422,OUT,3,2025-12-24 09:02:18,Sale - Order BILL-00861
PO-AN-0658,OUT,3,2025-12-24 18:04:09,Sale - Order BILL-04256
KE-RA-0339,OUT,2,2025-12-24 18:04:09,Sale - Order BILL-04256
CH-SA-0114,OUT,3,2025-12-24 18:50:26,Sale - Order BILL-00683
SM-SA-0511,OUT,1,2025-12-24 21:11:14,Sale - Order BILL-01247
CA-AN-0402,OUT,1,2025-12-24 21:13:51,Sale - Order BILL-09401
CH-BE-0657,OUT,1,2025-12-24 21:13:51,Sale - Order BILL-09401
KE-DU-0121,OUT,2,2025-12-24 21:13:51,Sale - Order BILL-09401
SM-RE-0233,OUT,1,2025-12-25 02:41:58,Sale - Order BILL-09562
SM-AP-0324,OUT,2,2025-12-25 02:41:58,Sale - Order BILL-09562
SP-MA-0083,IN,40,2025-12-25 08:20:57,Purchase Order PO-00104
CA-OL-0176,OUT,3,2025-12-25 10:29:39,Sale - Order BILL-05357
CA-BO-0084,OUT,3,2025-12-25 10:29:39,Sale - Order BILL-05357
CA-SO-0731,IN,97,2025-12-25 12:27:57,Purchase Order PO-00846
LA-LE-0396,OUT,3,2025-12-25 15:23:10,Sale - Order BILL-05958
TV-TC-0027,OUT,3,2025-12-25 15:23:10,Sale - Order BILL-05958
WE-LO-0672,OUT,2,2025-12-25 15:23:10,Sale - Order BILL-05958
WE-RA-0039,OUT,3,2025-12-25 15:23:10,Sale - Order BILL-05958
ME-TR-0688,OUT,2,2025-12-25 15:23:10,Sale - Order BILL-05958
PO-AN-0791,OUT,1,2025-12-25 18:34:05,Sale - Order BILL-04273
HE-JB-0795,OUT,2,2025-12-25 18:34:05,Sale - Order BILL-04273
CH-BO-0185,OUT,2,2025-12-25 21:16:38,Sale - Order BILL-05732
CH-BO-0641,OUT,2,2025-12-25 21:16:38,Sale - Order BILL-05732
PO-SA-0555,OUT,2,2025-12-25 21:16:38,Sale - Order BILL-05732
GA-SO-0763,OUT,2,2025-12-25 22:24:58,Sale - Order BILL-07455
CA-PA-0744,OUT,1,2025-12-25 22:24:58,Sale - Order BILL-07455
SP-JB-0568,OUT,3,2025-12-26 06:56:56,Sale - Order BILL-06047
SP-BO-0468,OUT,2,2025-12-26 06:56:56,Sale - Order BILL-06047
RO-NE-0692,OUT,2,2025-12-26 06:56:56,Sale - Order BILL-06047
MO-BE-0085,OUT,2,2025-12-26 09:35:23,Sale - Order BILL-03886
KE-DE-0439,OUT,3,2025-12-26 09:35:23,Sale - Order BILL-03886
SM-OP-0733,OUT,1,2025-12-26 11:12:19,Sale - Order BILL-02560
SM-RE-0486,OUT,1,2025-12-26 11:12:19,Sale - Order BILL-02560
SM-ON-0576,OUT,3,2025-12-26 11:46:15,Sale - Order BILL-07809
TA-RE-0722,OUT,2,2025-12-26 11:46:15,Sale - Order BILL-07809
TV-XI-0346,OUT,1,2025-12-26 12:59:15,Sale - Order BILL-00919
LA-DE-0392,OUT,3,2025-12-26 13:28:51,Sale - Order BILL-09308
MO-DE-0086,OUT,3,2025-12-26 13:28:51,Sale - Order BILL-09308
LA-AC-0430,OUT,1,2025-12-26 15:43:03,Sale - Order BILL-09206
CA-AN-0754,OUT,2,2025-12-26 15:43:03,Sale - Order BILL-09206
LA-DE-0580,OUT,1,2025-12-26 15:43:03,Sale - Order BILL-09206
ME-SO-0410,OUT,3,2025-12-26 15:46:38,Sale - Order BILL-07295
LA-DE-0004,OUT,2,2025-12-26 18:59:39,Sale - Order BILL-08285
WE-MI-0077,OUT,2,2025-12-26 21:05:54,Sale - Order BILL-05046
PO-AN-0384,OUT,2,2025-12-27 00:08:49,Sale - Order BILL-06241
SM-AM-0112,OUT,3,2025-12-27 00:08:49,Sale - Order BILL-06241
RO-NE-0238,OUT,2,2025-12-27 03:34:56,Sale - Order BILL-03604
WE-LO-0108,OUT,1,2025-12-27 03:34:56,Sale - Order BILL-03604
MO-SA-0153,OUT,1,2025-12-27 08:06:03,Sale - Order BILL-07711
PR-CA-0714,OUT,3,2025-12-27 08:06:03,Sale - Order BILL-07711
CA-OL-0026,OUT,1,2025-12-27 08:06:03,Sale - Order BILL-07711
SM-MO-0314,OUT,2,2025-12-27 12:11:45,Sale - Order BILL-02400
PR-HP-0570,OUT,2,2025-12-27 12:11:45,Sale - Order BILL-02400
TA-RE-0722,OUT,3,2025-12-27 18:49:57,Sale - Order BILL-01147
PO-AN-0182,OUT,2,2025-12-27 18:49:57,Sale - Order BILL-01147
MO-AS-0347,OUT,3,2025-12-27 21:03:06,Sale - Order BILL-06626
MO-HP-0044,OUT,2,2025-12-27 22:58:05,Sale - Order BILL-08402
ME-TR-0637,OUT,2,2025-12-27 22:58:05,Sale - Order BILL-08402
TV-ON-0081,OUT,1,2025-12-28 06:17:46,Sale - Order BILL-09035
HE-SK-0700,OUT,2,2025-12-28 09:25:57,Sale - Order BILL-07753
SP-SO-0217,OUT,1,2025-12-28 09:25:57,Sale - Order BILL-07753
MO-HP-0161,OUT,3,2025-12-28 10:09:43,Sale - Order BILL-04143
TV-SO-0598,OUT,1,2025-12-28 10:09:43,Sale - Order BILL-04143
KE-LO-0488,OUT,3,2025-12-28 10:09:43,Sale - Order BILL-04143
TA-AP-0005,OUT,1,2025-12-28 13:48:03,Sale - Order BILL-04281
MO-ST-0099,OUT,2,2025-12-28 14:03:32,Sale - Order BILL-04748
SP-JB-0278,OUT,1,2025-12-28 15:34:42,Sale - Order BILL-06596
KE-RA-0575,OUT,2,2025-12-28 17:34:57,Sale - Order BILL-09987
CA-AM-0759,OUT,2,2025-12-28 17:34:57,Sale - Order BILL-09987
CH-AP-0640,OUT,3,2025-12-28 22:01:20,Sale - Order BILL-04532
TA-MI-0272,OUT,2,2025-12-28 22:01:20,Sale - Order BILL-04532
ME-SA-0781,OUT,3,2025-12-28 23:08:38,Sale - Order BILL-07332
PO-ON-0741,OUT,2,2025-12-29 02:18:26,Sale - Order BILL-08290
ME-SA-0279,OUT,3,2025-12-29 02:18:26,Sale - Order BILL-08290
CA-UG-0735,OUT,2,2025-12-29 02:18:26,Sale - Order BILL-08290
ME-SA-0607,OUT,2,2025-12-29 12:03:46,Sale - Order BILL-09311
HE-JB-0517,OUT,2,2025-12-29 12:21:38,Sale - Order BILL-09004
MO-BE-0456,OUT,2,2025-12-29 12:21:38,Sale - Order BILL-09004
SM-RE-0293,OUT,1,2025-12-29 14:06:56,Sale - Order BILL-00464
SM-OP-0770,OUT,2,2025-12-29 14:06:56,Sale - Order BILL-00464
MO-MI-0374,OUT,3,2025-12-29 14:06:56,Sale - Order BILL-00464
SM-NO-0662,OUT,3,2025-12-29 14:06:56,Sale - Order BILL-00464
ME-KI-0480,OUT,3,2025-12-29 19:46:24,Sale - Order BILL-06103
EA-AP-0148,OUT,3,2025-12-29 19:46:24,Sale - Order BILL-06103
CA-AM-0251,OUT,1,2025-12-29 19:46:24,Sale - Order BILL-06103
TV-PA-0460,OUT,3,2025-12-29 19:46:24,Sale - Order BILL-06103
MO-ST-0673,OUT,2,2025-12-29 19:46:24,Sale - Order BILL-06103
SM-SA-0315,OUT,2,2025-12-29 23:22:30,Sale - Order BILL-09690
CA-AN-0639,OUT,1,2025-12-29 23:22:30,Sale - Order BILL-09690
TA-AM-0645,OUT,1,2025-12-30 05:48:28,Sale - Order BILL-07826
TA-MI-0165,OUT,3,2025-12-30 05:48:28,Sale - Order BILL-07826
RO-AS-0785,OUT,1,2025-12-30 05:48:28,Sale - Order BILL-07826
TV-PA-0193,OUT,2,2025-12-30 05:48:28,Sale - Order BILL-07826
LA-AS-0072,OUT,1,2025-12-30 05:48:28,Sale - Order BILL-07826
GA-NI-0416,OUT,2,2025-12-30 06:19:33,Sale - Order BILL-03487
SM-SA-0007,OUT,3,2025-12-30 06:19:33,Sale - Order BILL-03487
SM-BO-0609,OUT,2,2025-12-30 10:22:25,Sale - Order BILL-04162
MO-DE-0135,OUT,3,2025-12-30 10:22:25,Sale - Order BILL-04162
SM-ON-0576,OUT,1,2025-12-30 11:24:47,Sale - Order BILL-04577
ME-SA-0607,OUT,3,2025-12-30 11:24:47,Sale - Order BILL-04577
MO-DE-0552,OUT,3,2025-12-30 11:24:47,Sale - Order BILL-04577
EA-NO-0305,OUT,2,2025-12-30 11:24:47,Sale - Order BILL-04577
KE-DU-0411,OUT,1,2025-12-30 11:24:47,Sale - Order BILL-04577
SM-OP-0330,OUT,1,2025-12-30 15:49:30,Sale - Order BILL-03533
SM-AM-0112,OUT,1,2025-12-30 16:13:00,Sale - Order BILL-06145
EA-AP-0531,OUT,3,2025-12-30 17:38:49,Sale - Order BILL-05321
CA-NI-0322,OUT,1,2025-12-30 17:38:49,Sale - Order BILL-05321
CA-AM-0798,OUT,1,2025-12-30 17:38:49,Sale - Order BILL-05321
CA-SO-0455,OUT,1,2025-12-30 18:58:49,Sale - Order BILL-06642
