id,product_sku,supplier,description,quantity,status,created_at
668,WE-RA-0039,Visionary Electronics,Seasonal demand increase for Razer Webcam Model 748,167,Approved,2024-08-02 13:34:21
669,SM-FI-0565,Elite Tech Supplies,Seasonal demand increase for Fitbit Smartwatch Model 848,109,Pending,2025-05-11 19:33:34
670,MO-CO-0500,ConnectPro Supplies,Seasonal demand increase for Corsair Mouse Model 268,145,Pending,2024-07-17 01:04:50
671,SP-SO-0404,SoundPro Solutions,Low stock alert - need restock for Sony Speaker Model 553,145,Approved,2026-02-06 15:57:58
672,CA-BO-0753,GameZone Distributors,Seasonal demand increase for Boat Cable Model 972,16,Pending,2024-01-14 01:46:40
673,SM-AP-0464,MobileMart Pvt Ltd,Bulk order request for Apple Smartwatch Model 568,30,Approved,2024-03-09 00:28:30
674,SM-SA-0315,ConnectPro Supplies,Seasonal demand increase for Samsung Smartphone Model 994,64,Approved,2024-03-01 08:26:49
675,MO-DE-0192,VisionTech Supplies,Customer pre-orders for Dell Monitor Model 338,45,Approved,2024-04-19 22:40:14
676,TA-RE-0319,Peripheral Pros,Customer pre-orders for Realme Tablet Model 879,190,Approved,2025-07-29 00:53:06
677,KE-ST-0474,ElectroMart Solutions,Customer pre-orders for SteelSeries Keyboard Model 183,192,Rejected,2025-07-12 19:35:50
678,SM-FI-0462,Visionary Electronics,Low stock alert - need restock for Fitbit Smartwatch Model 243,125,Pending,2025-12-06 14:16:58
679,CA-BO-0166,DigiHub Electronics,Low stock alert - need restock for Boat Cable Model 267,72,Pending,2024-12-06 06:54:17
680,WE-HP-0205,DigiHub Electronics,Seasonal demand increase for HP Webcam Model 760,108,Approved,2024-03-29 07:39:00
681,RO-NE-0692,TechNova Pvt Ltd,Seasonal demand increase for Netgear Router Model 689,132,Approved,2024-01-28 12:56:34
682,TV-SO-0014,SmartGear Traders,Bulk order request for Sony TV Model 197,16,Approved,2025-09-03 18:39:05
683,CH-BO-0641,PrintWorks Pvt Ltd,Urgent: Boat Charger Model 173 running out,22,Pending,2024-03-13 15:46:30
684,GA-SO-0036,SmartLife Traders,Urgent: Sony Gaming Console Model 866 running out,118,Pending,2024-01-27 10:39:56
685,MO-MI-0436,Peripheral Pros,Urgent: Microsoft Mouse Model 651 running out,133,Pending,2026-01-06 09:02:36
686,EA-ON-0494,TechNova Pvt Ltd,Urgent: OnePlus Earbuds Model 510 running out,191,Approved,2025-11-25 01:25:34
687,WE-HP-0360,MobileMart Pvt Ltd,Customer pre-orders for HP Webcam Model 983,189,Rejected,2025-10-26 13:24:59
688,LA-MI-0171,SoundPro Solutions,Bulk order request for Microsoft Laptop Model 595,10,Approved,2024-10-23 04:29:56
689,CA-SO-0455,SoundPro Solutions,Low stock alert - need restock for Sony Camera Model 104,77,Approved,2025-04-11 15:02:38
690,ME-KI-0390,AudioMax Distributors,Low stock alert - need restock for Kingston Memory Card Model 346,122,Pending,2024-08-22 18:32:15
691,GA-SO-0375,TechNova Pvt Ltd,Seasonal demand increase for Sony Gaming Console Model 569,51,Approved,2025-11-22 22:55:40
692,TV-XI-0032,AudioMax Distributors,Customer pre-orders for Xiaomi TV Model 745,20,Pending,2024-03-12 21:43:56
693,CA-ON-0122,GadgetHub India,Bulk order request for OnePlus Cable Model 221,109,Approved,2024-07-15 00:28:23
694,WE-CR-0470,Elite Tech Supplies,Customer pre-orders for Creative Webcam Model 908,111,Approved,2025-03-15 19:07:22
695,CA-SO-0476,Peripheral Pros,Urgent: Sony Camera Model 302 running out,160,Approved,2025-03-07 06:27:50
696,GA-NI-0705,ConnectPro Supplies,Low stock alert - need restock for Nintendo Gaming Console Model 252,68,Approved,2024-06-06 18:39:07
697,EA-NO-0691,VisionTech Supplies,Urgent: Noise Earbuds Model 855 running out,167,Approved,2025-09-17 00:56:02
698,TV-XI-0603,ConnectPro Supplies,Bulk order request for Xiaomi TV Model 990,171,Approved,2025-05-27 16:42:35
699,MO-HP-0715,SoundPro Solutions,Customer pre-orders for HP Mouse Model 231,178,Rejected,2024-11-23 19:40:09
700,SP-HA-0597,ConnectPro Supplies,Low stock alert - need restock for Harman Kardon Speaker Model 306,120,Approved,2024-11-23 17:58:06
701,PR-BR-0427,MobileMart Pvt Ltd,Low stock alert - need restock for Brother Printer Model 698,20,Approved,2025-08-13 13:33:46
702,RO-NE-0483,TechWorld Pvt Ltd,Urgent: Netgear Router Model 930 running out,165,Pending,2024-07-01 02:52:21
703,WE-HP-0446,PowerTech Distributors,Seasonal demand increase for HP Webcam Model 197,132,Approved,2024-08-28 20:57:28
704,KE-DE-0439,DigiHub Electronics,Seasonal demand increase for Dell Keyboard Model 571,70,Pending,2025-11-18 03:08:11
705,SP-JB-0278,GameZone Distributors,Low stock alert - need restock for JBL Speaker Model 371,101,Pending,2025-11-11 20:29:40
706,RO-NE-0010,TechWorld Pvt Ltd,Urgent: Netgear Router Model 551 running out,69,Pending,2025-05-16 10:45:10
707,TV-SO-0674,VisionTech Supplies,Urgent: Sony TV Model 937 running out,158,Pending,2026-01-31 05:50:07
708,TA-MI-0521,ConnectPro Supplies,Low stock alert - need restock for Microsoft Tablet Model 645,114,Approved,2024-03-03 19:53:14
709,TV-SO-0776,MobileMart Pvt Ltd,Low stock alert - need restock for Sony TV Model 983,23,Approved,2025-11-16 00:04:14
710,GA-SO-0736,Visionary Electronics,Bulk order request for Sony Gaming Console Model 344,65,Approved,2025-08-21 14:03:09
711,CA-BO-0753,GameZone Distributors,Low stock alert - need restock for Boat Cable Model 972,24,Pending,2024-08-06 08:02:36
712,KE-HP-0520,Elite Tech Supplies,Customer pre-orders for HP Keyboard Model 805,194,Pending,2024-04-30 23:24:19
713,CA-ON-0197,TechWorld Pvt Ltd,Customer pre-orders for OnePlus Cable Model 284,181,Pending,2024-11-06 13:42:20
714,KE-ST-0766,VisionTech Supplies,Bulk order request for SteelSeries Keyboard Model 122,181,Approved,2025-06-15 00:20:32
715,KE-RA-0297,ElectroMart Solutions,Urgent: Razer Keyboard Model 106 running out,72,Approved,2026-01-02 13:19:41
716,WE-LO-0587,PowerTech Distributors,Seasonal demand increase for Logitech Webcam Model 564,164,Pending,2024-12-22 20:13:39
717,ME-SO-0040,DigiHub Electronics,Bulk order request for Sony Memory Card Model 423,69,Pending,2025-02-20 14:41:38
718,RO-LI-0453,GameZone Distributors,Low stock alert - need restock for Linksys Router Model 946,188,Rejected,2025-08-14 08:22:33
719,MO-HP-0227,ConnectPro Supplies,Urgent: HP Mouse Model 435 running out,157,Pending,2025-10-12 16:50:31
720,KE-HP-0178,Peripheral Pros,Seasonal demand increase for HP Keyboard Model 893,56,Approved,2025-04-18 06:12:40
721,HE-AU-0696,TechWorld Pvt Ltd,Seasonal demand increase for Audio-Technica Headphones Model 309,175,Rejected,2025-06-10 05:46:59
722,MO-ST-0719,MobileMart Pvt Ltd,Customer pre-orders for SteelSeries Mouse Model 842,36,Approved,2024-01-25 07:46:34
723,RO-CI-0768,Visionary Electronics,Customer pre-orders for Cisco Router Model 824,16,Approved,2024-08-03 04:09:12
724,RO-TP-0800,CameraKing Distributors,Customer pre-orders for TP-Link Router Model 838,57,Approved,2025-01-01 08:09:26
725,GA-SO-0036,SmartLife Traders,Seasonal demand increase for Sony Gaming Console Model 866,169,Approved,2024-10-08 21:16:26
726,RO-CI-0263,SoundPro Solutions,Seasonal demand increase for Cisco Router Model 414,182,Approved,2025-01-24 09:43:58
727,MO-ST-0719,MobileMart Pvt Ltd,Customer pre-orders for SteelSeries Mouse Model 842,82,Pending,2025-05-29 17:47:05
728,PO-RE-0507,CameraKing Distributors,Low stock alert - need restock for Realme Power Bank Model 438,44,Rejected,2025-07-02 02:44:56
729,SM-XI-0101,DigiHub Electronics,Urgent: Xiaomi Smartphone Model 218 running out,27,Pending,2024-08-15 12:38:31
730,SM-RE-0583,Visionary Electronics,Seasonal demand increase for Realme Smartphone Model 140,42,Approved,2024-09-25 06:08:04
731,SM-AP-0254,DigiHub Electronics,Bulk order request for Apple Smartwatch Model 838,71,Approved,2024-03-07 22:38:43
732,CA-SO-0428,GadgetHub India,Low stock alert - need restock for Sony Camera Model 352,90,Approved,2025-10-02 07:47:26
733,TV-SA-0406,Peripheral Pros,Low stock alert - need restock for Samsung TV Model 126,131,Approved,2024-08-19 05:22:47
734,LA-MI-0126,TechWorld Pvt Ltd,Urgent: Microsoft Laptop Model 658 running out,39,Approved,2026-01-29 23:55:39
735,PR-BR-0051,TechNova Pvt Ltd,Low stock alert - need restock for Brother Printer Model 852,47,Rejected,2024-01-11 07:59:10
736,CA-CA-0534,GadgetHub India,Seasonal demand increase for Canon Camera Model 871,36,Approved,2024-09-26 22:58:01
737,GA-SO-0033,VisionTech Supplies,Bulk order request for Sony Gaming Console Model 353,175,Pending,2024-06-29 15:01:51
738,CA-OL-0176,ElectroMart Solutions,Low stock alert - need restock for Olympus Camera Model 886,41,Pending,2024-07-06 08:41:37
739,MO-MI-0374,VisionTech Supplies,Low stock alert - need restock for Microsoft Mouse Model 417,31,Approved,2024-04-14 03:42:08
740,CA-AM-0047,PrintWorks Pvt Ltd,Seasonal demand increase for AmazonBasics Cable Model 770,26,Rejected,2025-07-04 17:37:21
741,CA-FU-0234,PrintWorks Pvt Ltd,Low stock alert - need restock for Fujifilm Camera Model 516,165,Pending,2024-12-14 06:18:27
742,CA-AN-0049,ElectroMart Solutions,Urgent: Anker Cable Model 863 running out,73,Approved,2024-12-02 00:54:37
743,PR-BR-0482,Elite Tech Supplies,Low stock alert - need restock for Brother Printer Model 432,52,Approved,2025-10-25 07:23:42
744,HE-BO-0485,AudioMax Distributors,Seasonal demand increase for Bose Headphones Model 782,71,Approved,2025-08-16 15:13:30
745,KE-RA-0339,PrintWorks Pvt Ltd,Urgent: Razer Keyboard Model 271 running out,68,Approved,2024-09-22 10:43:25
746,HE-JB-0140,Peripheral Pros,Low stock alert - need restock for JBL Headphones Model 512,55,Rejected,2025-01-26 10:14:56
747,PR-EP-0431,TechNova Pvt Ltd,Customer pre-orders for Epson Printer Model 645,154,Approved,2024-02-16 08:11:26
748,TV-ON-0081,Peripheral Pros,Low stock alert - need restock for OnePlus TV Model 261,124,Pending,2025-02-27 15:08:33
749,HE-BE-0167,TechWorld Pvt Ltd,Low stock alert - need restock for Beats Headphones Model 872,96,Approved,2024-03-14 15:08:59
750,SM-GA-0232,Visionary Electronics,Bulk order request for Garmin Smartwatch Model 981,153,Approved,2024-01-15 22:05:25
751,WE-LO-0105,CameraKing Distributors,Seasonal demand increase for Logitech Webcam Model 180,49,Approved,2026-02-17 19:08:32
752,CH-BO-0601,GadgetHub India,Urgent: Boat Charger Model 699 running out,48,Rejected,2024-12-03 17:08:52
753,WE-LO-0108,TechWorld Pvt Ltd,Seasonal demand increase for Logitech Webcam Model 603,54,Pending,2024-05-23 03:43:43
754,CH-BE-0471,PrintWorks Pvt Ltd,Seasonal demand increase for Belkin Charger Model 279,199,Approved,2025-09-19 06:11:05
755,PO-SA-0683,GameZone Distributors,Urgent: Samsung Power Bank Model 128 running out,69,Pending,2025-11-06 04:51:07
756,HE-SO-0586,TechWorld Pvt Ltd,Urgent: Sony Headphones Model 264 running out,20,Rejected,2025-08-10 11:29:56
757,CA-BE-0113,SmartGear Traders,Low stock alert - need restock for Belkin Cable Model 382,70,Approved,2026-02-14 09:49:49
758,EA-AP-0389,MobileMart Pvt Ltd,Customer pre-orders for Apple Earbuds Model 282,182,Approved,2024-07-11 15:11:34
759,GA-MI-0190,Elite Tech Supplies,Low stock alert - need restock for Microsoft Gaming Console Model 814,64,Rejected,2025-12-10 23:46:56
760,HE-JB-0304,AudioMax Distributors,Low stock alert - need restock for JBL Headphones Model 613,58,Approved,2026-01-01 10:09:56
761,WE-RA-0556,CameraKing Distributors,Bulk order request for Razer Webcam Model 644,80,Approved,2025-03-01 04:17:12
762,CH-AN-0210,GadgetHub India,Bulk order request for Anker Charger Model 135,90,Pending,2024-03-20 10:50:11
763,SP-HA-0574,ConnectPro Supplies,Customer pre-orders for Harman Kardon Speaker Model 867,169,Approved,2024-07-26 08:42:13
764,SP-BO-0468,PrintWorks Pvt Ltd,Bulk order request for Boat Speaker Model 759,18,Approved,2025-12-14 11:09:47
765,TA-RE-0344,Visionary Electronics,Customer pre-orders for Realme Tablet Model 265,51,Approved,2025-01-14 00:43:00
766,SP-MA-0280,AudioMax Distributors,Bulk order request for Marshall Speaker Model 107,183,Rejected,2025-12-23 07:07:17
767,GA-NI-0659,TechNova Pvt Ltd,Customer pre-orders for Nintendo Gaming Console Model 681,19,Pending,2025-11-02 06:59:56
768,HE-SK-0700,TechWorld Pvt Ltd,Bulk order request for Skullcandy Headphones Model 432,115,Approved,2025-06-20 19:42:02
769,CA-UG-0682,PowerTech Distributors,Seasonal demand increase for Ugreen Cable Model 548,88,Approved,2024-08-24 23:28:34
770,CA-UG-0682,PowerTech Distributors,Urgent: Ugreen Cable Model 548 running out,158,Approved,2025-12-16 17:14:55
771,LA-MS-0131,SoundPro Solutions,Low stock alert - need restock for MSI Laptop Model 890,88,Approved,2024-03-09 13:48:30
772,TV-LG-0088,Elite Tech Supplies,Seasonal demand increase for LG TV Model 746,136,Approved,2024-04-29 07:29:34
773,MO-HP-0715,SoundPro Solutions,Bulk order request for HP Mouse Model 231,28,Pending,2024-12-21 16:06:11
774,SM-GA-0232,Visionary Electronics,Low stock alert - need restock for Garmin Smartwatch Model 981,51,Pending,2024-02-06 17:14:56
775,CA-PA-0704,ElectroMart Solutions,Low stock alert - need restock for Panasonic Camera Model 376,15,Pending,2025-02-25 07:07:38
776,CH-RE-0145,GadgetHub India,Urgent: Realme Charger Model 246 running out,184,Pending,2024-03-19 06:33:20
777,MO-CO-0500,ConnectPro Supplies,Customer pre-orders for Corsair Mouse Model 268,168,Pending,2025-12-17 20:02:14
778,MO-DE-0681,ElectroMart Solutions,Customer pre-orders for Dell Monitor Model 782,69,Approved,2024-04-06 01:10:16
779,TV-ON-0433,Elite Tech Supplies,Bulk order request for OnePlus TV Model 942,53,Rejected,2025-03-10 23:09:47
780,SM-AP-0254,DigiHub Electronics,Low stock alert - need restock for Apple Smartwatch Model 838,144,Pending,2025-09-02 08:29:11
781,PO-AN-0791,Elite Tech Supplies,Bulk order request for Anker Power Bank Model 986,75,Pending,2024-08-27 11:04:33
782,MO-LO-0542,TechWorld Pvt Ltd,Urgent: Logitech Mouse Model 388 running out,173,Pending,2026-01-02 10:28:03
783,KE-CO-0354,AudioMax Distributors,Low stock alert - need restock for Corsair Keyboard Model 819,139,Approved,2024-03-15 15:16:38
784,WE-CR-0698,SmartGear Traders,Bulk order request for Creative Webcam Model 498,54,Approved,2024-01-17 00:13:35
785,SM-BO-0222,GameZone Distributors,Urgent: Boat Smartwatch Model 269 running out,73,Pending,2025-03-25 10:58:20
786,TA-AM-0170,TechWorld Pvt Ltd,Urgent: Amazon Tablet Model 913 running out,160,Pending,2024-01-30 12:02:39
787,GA-SO-0055,Elite Tech Supplies,Bulk order request for Sony Gaming Console Model 352,18,Pending,2025-09-12 01:34:36
788,SP-JB-0650,SmartLife Traders,Customer pre-orders for JBL Speaker Model 214,85,Approved,2025-08-01 18:12:46
789,WE-LO-0262,AudioMax Distributors,Urgent: Logitech Webcam Model 512 running out,193,Rejected,2024-02-19 12:05:59
790,RO-AS-0503,ElectroMart Solutions,Urgent: Asus Router Model 358 running out,113,Rejected,2024-06-14 09:38:00
791,ME-SA-0301,CameraKing Distributors,Low stock alert - need restock for Samsung Memory Card Model 837,99,Approved,2025-03-04 15:28:07
792,EA-NO-0305,SmartLife Traders,Low stock alert - need restock for Noise Earbuds Model 969,50,Pending,2025-01-22 11:43:24
793,EA-ON-0551,AudioMax Distributors,Low stock alert - need restock for OnePlus Earbuds Model 502,80,Approved,2024-10-26 08:44:36
794,PR-EP-0106,SoundPro Solutions,Customer pre-orders for Epson Printer Model 397,165,Approved,2024-04-04 09:22:46
795,CH-AN-0162,SmartLife Traders,Urgent: Anker Charger Model 645 running out,162,Pending,2024-08-26 09:00:33
796,RO-LI-0453,GameZone Distributors,Urgent: Linksys Router Model 946 running out,170,Approved,2025-08-01 21:17:55
797,SM-RE-0283,PrintWorks Pvt Ltd,Urgent: Realme Smartphone Model 655 running out,196,Approved,2025-03-15 22:48:07
798,TA-MI-0165,SmartLife Traders,Customer pre-orders for Microsoft Tablet Model 296,192,Approved,2024-10-09 09:06:58
799,HE-SO-0586,TechWorld Pvt Ltd,Low stock alert - need restock for Sony Headphones Model 264,71,Pending,2026-01-27 17:10:15
800,SM-AP-0282,GameZone Distributors,Seasonal demand increase for Apple Smartwatch Model 690,78,Pending,2025-11-04 05:11:45
801,CA-BO-0084,Peripheral Pros,Bulk order request for Boat Cable Model 500,108,Approved,2025-05-30 20:42:06
802,CA-GO-0052,MobileMart Pvt Ltd,Low stock alert - need restock for GoPro Camera Model 171,172,Approved,2024-12-23 21:58:31
803,MO-DE-0271,PowerTech Distributors,Low stock alert - need restock for Dell Mouse Model 280,181,Pending,2024-02-22 22:42:16
804,MO-AC-0249,VisionTech Supplies,Low stock alert - need restock for Acer Monitor Model 433,131,Pending,2025-11-10 13:08:58
805,HE-BO-0774,ElectroMart Solutions,Urgent: Bose Headphones Model 850 running out,37,Pending,2025-09-30 03:19:17
806,HE-SE-0188,SmartGear Traders,Bulk order request for Sennheiser Headphones Model 545,98,Pending,2024-12-16 09:19:31
807,ME-SO-0410,PowerTech Distributors,Low stock alert - need restock for Sony Memory Card Model 638,160,Pending,2025-08-11 02:24:16
808,MO-ST-0218,TechWorld Pvt Ltd,Seasonal demand increase for SteelSeries Mouse Model 491,28,Approved,2025-04-01 04:44:38
809,KE-RA-0417,GadgetHub India,Seasonal demand increase for Razer Keyboard Model 349,122,Pending,2026-01-09 04:42:06
810,RO-AS-0505,CameraKing Distributors,Bulk order request for Asus Router Model 672,177,Pending,2024-07-12 12:31:38
811,KE-ST-0668,PrintWorks Pvt Ltd,Seasonal demand increase for SteelSeries Keyboard Model 380,96,Pending,2026-01-03 15:39:24
812,WE-HP-0205,DigiHub Electronics,Urgent: HP Webcam Model 760 running out,48,Pending,2025-04-04 21:49:28
813,SM-ON-0576,GadgetHub India,Urgent: OnePlus Smartwatch Model 874 running out,182,Approved,2025-05-23 13:34:27
814,WE-HP-0775,VisionTech Supplies,Urgent: HP Webcam Model 465 running out,19,Pending,2025-08-05 02:29:13
815,MO-AC-0757,ElectroMart Solutions,Low stock alert - need restock for Acer Monitor Model 780,187,Pending,2024-07-06 00:45:18
816,CA-BE-0738,PowerTech Distributors,Low stock alert - need restock for Belkin Cable Model 740,157,Approved,2025-01-07 18:10:01
817,SM-VI-0475,MobileMart Pvt Ltd,Bulk order request for Vivo Smartphone Model 481,168,Rejected,2025-08-04 19:06:40
818,HE-SK-0678,SmartGear Traders,Urgent: Skullcandy Headphones Model 799 running out,112,Approved,2025-04-21 19:22:36
819,TA-SA-0499,SmartLife Traders,Seasonal demand increase for Samsung Tablet Model 162,146,Approved,2024-10-22 16:31:36
820,PO-AN-0791,Elite Tech Supplies,Seasonal demand increase for Anker Power Bank Model 986,152,Approved,2025-12-06 03:52:55
821,MO-HP-0376,Peripheral Pros,Customer pre-orders for HP Monitor Model 269,73,Pending,2025-05-18 14:46:47
822,ME-SO-0040,DigiHub Electronics,Customer pre-orders for Sony Memory Card Model 423,155,Pending,2025-09-01 23:33:05
823,HE-BE-0415,PowerTech Distributors,Urgent: Beats Headphones Model 944 running out,160,Pending,2025-05-26 17:09:59
824,CA-FU-0234,PrintWorks Pvt Ltd,Low stock alert - need restock for Fujifilm Camera Model 516,198,Pending,2024-06-03 20:04:14
825,TA-RE-0319,Peripheral Pros,Customer pre-orders for Realme Tablet Model 879,20,Pending,2025-04-30 17:01:21
826,CA-AN-0308,ElectroMart Solutions,Bulk order request for Anker Cable Model 988,194,Approved,2025-05-02 11:24:17
827,CH-AN-0191,TechWorld Pvt Ltd,Customer pre-orders for Anker Charger Model 470,69,Pending,2025-11-02 19:01:30
828,CA-BO-0413,SoundPro Solutions,Seasonal demand increase for Boat Cable Model 431,168,Rejected,2024-08-14 22:50:18
829,RO-AS-0505,CameraKing Distributors,Customer pre-orders for Asus Router Model 672,147,Approved,2026-01-27 12:41:33
830,EA-AP-0531,SmartLife Traders,Seasonal demand increase for Apple Earbuds Model 560,100,Pending,2026-02-04 10:27:05
831,PR-CA-0310,AudioMax Distributors,Bulk order request for Canon Printer Model 642,12,Approved,2024-07-16 09:41:34
832,CH-BO-0524,MobileMart Pvt Ltd,Urgent: Boat Charger Model 606 running out,179,Pending,2025-08-12 22:44:23
833,CA-UG-0626,Visionary Electronics,Bulk order request for Ugreen Cable Model 487,39,Pending,2025-01-25 06:09:26
834,PR-BR-0179,TechWorld Pvt Ltd,Low stock alert - need restock for Brother Printer Model 733,180,Pending,2024-11-24 12:03:59
835,PO-SY-0288,ConnectPro Supplies,Seasonal demand increase for Syska Power Bank Model 996,29,Pending,2025-08-05 07:33:03
836,WE-RA-0765,SoundPro Solutions,Urgent: Razer Webcam Model 805 running out,93,Pending,2025-04-16 12:39:48
837,GA-NI-0659,TechNova Pvt Ltd,Seasonal demand increase for Nintendo Gaming Console Model 681,95,Approved,2024-11-12 23:56:00
838,RO-AS-0505,CameraKing Distributors,Customer pre-orders for Asus Router Model 672,152,Pending,2024-12-29 10:58:24
839,GA-NI-0401,MobileMart Pvt Ltd,Bulk order request for Nintendo Gaming Console Model 707,110,Approved,2025-05-23 05:50:47
840,SM-RE-0021,DigiHub Electronics,Urgent: Realme Smartphone Model 743 running out,34,Rejected,2025-07-16 23:44:44
841,MO-DE-0559,SoundPro Solutions,Low stock alert - need restock for Dell Monitor Model 902,39,Pending,2024-06-18 17:46:14
842,LA-RA-0713,Elite Tech Supplies,Urgent: Razer Laptop Model 312 running out,52,Pending,2025-09-20 06:58:41
843,KE-RA-0417,GadgetHub India,Low stock alert - need restock for Razer Keyboard Model 349,150,Rejected,2024-03-20 00:19:15
844,LA-DE-0299,PrintWorks Pvt Ltd,Customer pre-orders for Dell Laptop Model 111,58,Pending,2024-12-27 12:48:42
845,HE-PH-0629,GameZone Distributors,Seasonal demand increase for Philips Headphones Model 392,129,Rejected,2025-09-13 00:32:37
846,EA-NO-0691,VisionTech Supplies,Bulk order request for Noise Earbuds Model 855,53,Pending,2025-03-04 12:37:22
847,CH-RE-0327,ElectroMart Solutions,Bulk order request for Realme Charger Model 376,76,Pending,2025-11-29 04:44:08
848,CA-AM-0798,MobileMart Pvt Ltd,Bulk order request for AmazonBasics Cable Model 183,43,Pending,2025-01-07 15:54:37
849,TA-AP-0656,ConnectPro Supplies,Bulk order request for Apple Tablet Model 731,89,Pending,2025-08-19 08:38:51
850,HE-BE-0415,PowerTech Distributors,Urgent: Beats Headphones Model 944 running out,192,Approved,2026-01-06 02:01:31
851,MO-MI-0606,Visionary Electronics,Seasonal demand increase for Microsoft Mouse Model 262,119,Approved,2025-02-25 19:29:33
852,TV-PA-0460,SmartLife Traders,Urgent: Panasonic TV Model 820 running out,101,Pending,2024-05-27 18:36:49
853,RO-AS-0069,GadgetHub India,Low stock alert - need restock for Asus Router Model 267,184,Approved,2026-01-23 23:18:50
854,GA-NI-0418,SmartLife Traders,Bulk order request for Nintendo Gaming Console Model 244,38,Approved,2024-01-19 21:08:38
855,SP-UL-0496,Elite Tech Supplies,Customer pre-orders for Ultimate Ears Speaker Model 677,27,Rejected,2024-02-24 04:52:48
856,PO-ON-0174,Elite Tech Supplies,Bulk order request for OnePlus Power Bank Model 836,150,Approved,2024-11-13 05:55:41
857,LA-HP-0199,ElectroMart Solutions,Urgent: HP Laptop Model 508 running out,196,Pending,2026-02-04 14:55:25
858,CA-SO-0362,VisionTech Supplies,Seasonal demand increase for Sony Camera Model 187,85,Approved,2024-06-25 03:57:16
859,ME-KI-0302,Visionary Electronics,Customer pre-orders for Kingston Memory Card Model 569,149,Approved,2025-02-11 18:54:09
860,GA-MI-0553,SmartLife Traders,Urgent: Microsoft Gaming Console Model 789 running out,177,Approved,2024-08-02 02:46:47
861,KE-RA-0575,ReadMore Supplies,Bulk order request for Razer Keyboard Model 297,39,Pending,2025-06-23 02:25:24
862,CA-BO-0753,GameZone Distributors,Low stock alert - need restock for Boat Cable Model 972,181,Approved,2025-12-23 22:21:45
863,SM-BO-0172,GameZone Distributors,Low stock alert - need restock for Boat Smartwatch Model 686,19,Approved,2025-01-13 01:26:07
864,ME-SA-0279,TechWorld Pvt Ltd,Seasonal demand increase for Samsung Memory Card Model 942,106,Pending,2025-01-20 10:44:17
865,MO-AC-0757,ElectroMart Solutions,Seasonal demand increase for Acer Monitor Model 780,37,Rejected,2024-02-13 00:39:00
866,SM-MO-0187,CameraKing Distributors,Seasonal demand increase for Motorola Smartphone Model 841,73,Approved,2025-07-06 01:05:51
867,ME-SA-0123,MobileMart Pvt Ltd,Low stock alert - need restock for Samsung Memory Card Model 622,106,Pending,2026-02-15 19:19:20
868,SM-SA-0183,SoundPro Solutions,Urgent: Samsung Smartwatch Model 194 running out,48,Approved,2025-04-03 15:48:13
869,HE-JB-0795,Visionary Electronics,Urgent: JBL Headphones Model 586 running out,86,Pending,2025-03-01 09:41:51
870,SM-BO-0025,ConnectPro Supplies,Low stock alert - need restock for Boat Smartwatch Model 924,65,Approved,2025-05-12 03:41:05
871,PO-SA-0685,TechNova Pvt Ltd,Low stock alert - need restock for Samsung Power Bank Model 359,53,Pending,2024-10-16 01:52:47
872,MO-SA-0075,TechNova Pvt Ltd,Seasonal demand increase for Samsung Monitor Model 283,183,Rejected,2026-01-24 10:10:52
873,TA-MI-0750,SmartGear Traders,Bulk order request for Microsoft Tablet Model 699,183,Pending,2025-01-05 17:50:44
874,RO-TP-0800,CameraKing Distributors,Low stock alert - need restock for TP-Link Router Model 838,130,Approved,2024-05-01 22:00:26
875,TV-XI-0695,MobileMart Pvt Ltd,Urgent: Xiaomi TV Model 564 running out,193,Approved,2026-02-20 08:30:56
876,GA-NI-0416,SmartGear Traders,Urgent: Nintendo Gaming Console Model 699 running out,177,Pending,2025-06-15 13:14:30
877,KE-HP-0789,PowerTech Distributors,Urgent: HP Keyboard Model 350 running out,148,Approved,2025-11-25 14:36:10
878,KE-DU-0121,Visionary Electronics,Urgent: Ducky Keyboard Model 952 running out,78,Approved,2025-10-26 23:20:09
879,LA-AC-0430,MobileMart Pvt Ltd,Urgent: Acer Laptop Model 224 running out,105,Approved,2024-08-06 02:52:26
880,ME-KI-0595,PowerTech Distributors,Low stock alert - need restock for Kingston Memory Card Model 494,149,Approved,2025-02-13 19:01:12
881,LA-DE-0299,PrintWorks Pvt Ltd,Bulk order request for Dell Laptop Model 111,171,Approved,2025-11-03 19:36:20
882,KE-HP-0594,PowerTech Distributors,Customer pre-orders for HP Keyboard Model 237,145,Rejected,2025-07-28 17:21:19
883,TA-AP-0253,Visionary Electronics,Seasonal demand increase for Apple Tablet Model 926,129,Approved,2025-05-09 00:13:38
884,SM-AP-0729,ConnectPro Supplies,Seasonal demand increase for Apple Smartwatch Model 609,70,Approved,2026-02-05 09:42:14
885,HE-BE-0772,Peripheral Pros,Bulk order request for Beats Headphones Model 966,145,Rejected,2025-02-07 14:51:41
886,SM-OP-0330,MobileMart Pvt Ltd,Urgent: Oppo Smartphone Model 348 running out,107,Pending,2025-01-18 07:01:23
887,SM-OP-0444,TechNova Pvt Ltd,Seasonal demand increase for Oppo Smartphone Model 115,108,Pending,2024-05-21 16:37:08
888,CA-BE-0113,SmartGear Traders,Bulk order request for Belkin Cable Model 382,51,Pending,2025-10-29 21:57:31
889,HE-BE-0772,Peripheral Pros,Low stock alert - need restock for Beats Headphones Model 966,178,Pending,2025-09-03 02:54:28
